planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
DynNavCurrent,static,1000,1010031,0.01,0.04397660389542579,0.9341462831315956,none,0.0,True,,1,0,0,3,3.5656946666667486,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010031,0.01,0.04397660389542579,0.9341462831315956,none,0.0,True,,1,0,0,3,5.911609666659008,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
CVaRPlanner,static,1000,1010035,0.05,0.036860640197992324,0.9403654463755824,none,0.0,True,,1,0,0,3,3.8425156666666758,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010035,0.05,0.036860640197992324,0.9403654463755824,none,0.0,True,,1,0,0,3,3.3793053333350067,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010035,0.05,0.036860640197992324,0.9403654463755824,none,0.0,True,,1,0,0,3,5.168031000001368,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010040,0.1,0.04010307788848877,0.937513335484716,none,0.0,True,,1,0,0,3,3.857444666664378,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010040,0.1,0.04010307788848877,0.937513335484716,none,0.0,True,,1,0,0,3,3.400322666664124,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010040,0.1,0.04010307788848877,0.937513335484716,none,0.0,True,,1,0,0,3,4.984172999996872,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010050,0.2,0.03252220153808594,0.9442301450874229,none,0.0,True,,1,0,0,3,3.878886999999054,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010050,0.2,0.03252220153808594,0.9442301450874229,none,0.0,True,,1,0,0,3,3.4969636666678148,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010050,0.2,0.03252220153808594,0.9442301450874229,none,0.0,True,,1,0,0,3,4.946924666659432,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010060,0.3,0.036768198013305664,0.9404472073749752,none,0.0,True,,1,0,0,3,3.7600379999958022,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
